Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,is_high_risk,mrn,source_facility_id
6fb34b50-903c-405f-8eb8-b4d82096cb1e,1949-05-11,,290-37-4732,S89503347,,Mr.,Thomas,Roberta,Potter,,,W,black,nonhispanic,male,Lake Michaela IL US,91307 Morris Oval,Chicago,IL,Cook,41647,60612,-14.118509,6.644744,188754.13,23236.28,61885,+1-585-889-6711,jessica06@example.org,0,110184830,110501
270ab0d8-b98c-4033-b32f-6396a449c717,1978-04-03,,378-15-3091,S10769500,,Ms.,Stephanie,David,Conway,,,,white,nonhispanic,female,Marthaview MA US,9373 Angelica Way Apt. 560,Boston,MA,Suffolk,54262,02118,27.145864,19.022341,48916.47,14789.53,58505,001-942-233-1177x22359,becky56@example.net,0,050662469,050201
897d325e-dc8a-4f23-85e1-f17735f311e5,1942-01-21,,376-30-6672,S65175968,,Mr.,Robert,Victoria,Gibson,,,M,white,nonhispanic,male,South Christopher GA US,0316 Roy Garden,Savannah,GA,Chatham,06675,31404,-35.498056,26.790627,88092.73,37882.06,49778,(218)296-3268,michael91@example.com,1,330874546,330101
14481330-b5a0-4a00-ac60-e121125893da,1985-03-03,,040-33-4760,S45075756,X37038126,Mr.,Jay,Donna,Moore,,,S,white,hispanic,male,North Dylanberg MA US,25189 Taylor Plains Suite 948,Boston,MA,Suffolk,12789,02118,17.529903,65.972273,35071.1,83534.1,29077,(971)272-4721,loganamy@example.com,0,050357529,050201
1a423749-cb26-44da-aa89-71f52b741b8e,1954-09-07,,186-64-4593,S38648839,,Ms.,Gina,Cheryl,Collins,,,S,black,nonhispanic,female,Wrightberg MA US,1436 Hannah Turnpike Suite 539,Boston,MA,Suffolk,44786,02118,75.828933,-65.786861,24461.91,37818.56,139393,001-686-966-6555x37918,brittanyheath@example.org,0,050571331,050201
5c8f928a-df01-4fcf-baaf-a1466f451b78,1959-03-05,,611-15-9730,S47755709,,Mr.,Thomas,,Aguilar,,,,native,nonhispanic,male,Lake Gabrielberg IL US,9860 Tammy Pike,Chicago,IL,Cook,27480,60612,65.588345,-1.97595,41880.19,12188.66,59944,(510)560-5182,taylorerica@example.com,0,330296492,330101
96d89edf-ccda-4b32-858a-ab27df30f045,1932-12-19,,231-09-1476,S91278167,,Mr.,David,Yvonne,Maldonado,,,W,white,nonhispanic,male,Deniseborough TX US,3832 Kristen Hollow,Austin,TX,Travis,16518,78702,-83.938577,31.068955,37175.35,1777.78,36536,6089770417,andersondalton@example.com,0,140321202,140401
74c1ed91-8d71-4261-ad47-3fb84eeeb97c,1960-10-09,,399-74-8770,S27944155,X34376915,Ms.,Erica,Robert,Saunders,,,W,other,nonhispanic,female,North Michaelaberg AZ US,26015 Amy Locks Suite 262,Phoenix,AZ,Maricopa,52026,85006,-28.61025,-30.009233,13647.95,9692.72,26703,(430)963-9384x0513,barrystein@example.com,0,030646710,030301
49c228f5-11a9-417a-afdd-3f09670eb233,1987-02-07,,201-74-2385,S77965353,,Mr.,Anthony,,Stone,,,M,white,nonhispanic,male,West Stevenburgh TX US,997 Emily Ramp,Austin,TX,Travis,32899,78702,-73.013846,66.910765,33576.25,26884.79,57751,583.696.8709,franklinjeffrey@example.org,0,330986028,330102
c9ab34e7-5811-432a-9712-e708b9b9c39b,1985-09-29,,242-72-7552,S28874346,,Ms.,Lori,Michael,Freeman,,,M,white,nonhispanic,female,Vaughanmouth MA US,177 Kyle Mews Suite 456,Boston,MA,Suffolk,22176,02118,50.139806,153.572419,11767.42,148032.69,76448,363-447-5176,ramirezjohn@example.org,0,330826485,330102
84349b80-5bc6-4d50-874c-99195da5ae17,1972-02-04,,797-78-6201,S49841354,X71901504,Mr.,William,Jesse,Mitchell,,,M,white,nonhispanic,male,Lake Alexanderfort AZ US,32526 Nash Square Apt. 303,Phoenix,AZ,Maricopa,38515,85006,-36.523029,-163.739622,30621.78,1634.86,37925,(233)511-6873,dianasummers@example.org,0,330461888,330101
26ccb245-a3cb-4aed-9655-cf3ac5fc9ea2,1982-12-06,,593-14-8928,S13682430,X47178933,Mr.,Andrew,Richard,Wagner,,,,white,nonhispanic,male,West Tamaraside CA US,158 Corey Port Suite 601,Oakland,CA,Alameda,33368,94609,42.937123,52.71528,8723.31,3560.39,74070,+1-739-380-9125x143,lawrencemegan@example.com,0,330902000,330102
52e70d96-6e8e-42cb-99b6-05314d02eed0,1981-06-10,,295-30-2670,S69463531,,Mr.,Phillip,Katherine,Marshall,,,M,white,nonhispanic,male,North Nicholas CA US,27152 Melendez Circles,Oakland,CA,Alameda,31616,94609,-83.071698,-86.461176,151994.41,9694.25,100946,288.249.1374x78287,jamesturner@example.net,0,330895463,330101
9d28183a-201c-4ff2-b7a8-0acc563a490e,1952-06-03,,188-16-8640,S82808173,,Mr.,Jason,Briana,Grimes,,,W,white,nonhispanic,male,North Chadshire CA US,5981 Kimberly Square,Oakland,CA,Alameda,49381,94609,-33.274316,18.483401,32339.89,141244.96,23070,6768652139,osullivan@example.com,0,330417949,330102
3c7d3392-5546-4a9f-8bf0-11f94264a95a,1974-01-30,,627-44-5256,S97830981,,Mr.,Dillon,Michael,Sheppard,,,M,other,nonhispanic,male,Lake David TX US,4818 Blackwell Glen,Austin,TX,Travis,13338,78702,-68.757725,-74.281533,9124.21,16076.94,30958,+1-362-578-9528,wwong@example.net,0,330686533,330102
5d6008c6-a2e9-4875-b48c-551fb8055740,1958-03-24,,594-05-4414,S52763569,X76109409,Mr.,Joseph,Paul,Galloway,,,M,white,nonhispanic,male,Port Rebeccastad MA US,5133 Gail Divide,Boston,MA,Suffolk,53205,02215,43.315072,-70.4647,36518.69,7927.37,28007,658-780-8517,zsingh@example.com,0,330388380,330102
91e8dced-75c0-412c-ab8a-9492324c729d,1967-12-07,,798-63-2795,S27415035,,Ms.,Anne,Michael,Gilmore,,,,asian,hispanic,female,Meyersborough MA US,4888 Mario Knolls,Boston,MA,Suffolk,51656,02215,-10.10212,53.893303,9616.03,2319.5,24895,3192079818,ojackson@example.com,1,330973042,330102
003e7ff8-26cc-42bc-b3c2-db98efb71671,1965-04-26,,172-93-5490,S93835083,,Ms.,Mary,,Lozano,,,D,white,hispanic,female,Lake Kathy MA US,18460 Ayala Mountain,Boston,MA,Suffolk,01515,02118,-6.009908,98.679209,43037.76,76163.49,26958,422-319-6039x64772,danielgriffith@example.net,0,330748311,330102
84cd5fe5-5308-462f-b780-aa353e94f39b,1962-06-10,,494-25-0103,S23943870,,Ms.,Alicia,Devon,Morris,,Lane,S,white,hispanic,female,Williamsland GA US,07793 Cassandra Harbor,Savannah,GA,Chatham,25666,31404,-71.126234,-70.879355,39615.33,13009.28,62160,(470)722-1654,amber68@example.net,0,330262003,330102
e7c695e0-00a4-4c5d-9911-27c0a908a698,1967-10-02,,482-88-5469,S66100131,X94827476,Mr.,Nicholas,,Miller,,,S,white,nonhispanic,male,Garyside AZ US,762 Michael Crossroad,Phoenix,AZ,Maricopa,53162,85006,76.539072,-103.9852,40612.45,7048.4,92585,001-208-687-2009x617,fpatton@example.org,0,050904401,050201
70c75861-9396-40d2-8c91-df805433d24b,1968-05-12,,091-82-4806,S96129402,X49330072,Mr.,Eric,,Allen,,,S,black,nonhispanic,male,West Sherry TX US,598 Webb Circle,Austin,TX,Travis,34074,78702,71.025682,76.606443,51607.08,1460.25,40308,826.227.6949x126,yflowers@example.net,0,050550321,050201
c3e87fe9-6324-4f05-a2a8-0128ed9cbebd,1992-10-09,,252-72-6163,S71040713,X34853750,Ms.,Susan,,Aguilar,,,S,white,nonhispanic,female,Clarktown CA US,807 Brent Freeway,Oakland,CA,Alameda,52880,94609,-14.543598,-44.14073,15884.81,39770.22,28135,497.993.0322x29674,lorettahill@example.net,0,140827001,140401
106ab164-8bbe-4798-9f29-3e6edf760863,1982-04-01,,031-48-9480,S52348225,,Ms.,Barbara,,Murphy,,,D,asian,nonhispanic,female,Nicolefort TX US,15147 Eric Mews Suite 435,Austin,TX,Travis,43321,78702,-32.825606,-25.847677,117010.66,65544.32,8840,420.318.0136x03912,wbooker@example.com,0,330894706,330101
0df19c03-9215-4397-adf4-efd53b949f7d,1985-03-21,,178-01-5035,S71691455,X74978897,Ms.,Brittany,Megan,Choi,,,W,other,nonhispanic,female,Port Alicia AZ US,9124 Anderson Gateway,Phoenix,AZ,Maricopa,55144,85006,10.26624,-168.240932,138666.34,15015.08,157841,001-236-967-8149,arnoldmichelle@example.org,0,050306558,050201
f7548831-88f3-4b3a-9386-4622f04a29ff,1961-10-11,,211-32-5081,S39353404,,Mr.,Andrew,,Beck,,,M,white,nonhispanic,male,Port Veronica TX US,7797 Katherine Station,Austin,TX,Travis,09222,78702,-11.431053,-63.315541,64681.99,38729.94,39342,899-350-1618x11934,evandavis@example.net,0,330336473,330101
49671032-2be9-4a2a-9784-3cdab93535a6,1974-05-15,,403-76-5855,S84470575,,Mr.,Jeremy,Matthew,Kim,,,M,other,nonhispanic,male,Nathanmouth MA US,2939 Amy Circle Apt. 447,Boston,MA,Suffolk,18874,02215,74.586881,-108.880476,14801.87,54963.4,10528,(607)632-3213,nicholashamilton@example.net,0,330244966,330101
b9f7454a-5e71-4013-9959-a19e894036e6,1976-01-17,,193-62-6296,S35663228,,Mr.,Jeremy,Thomas,Burton,,,M,white,nonhispanic,male,Grossside MA US,57482 Chase Cape Apt. 003,Boston,MA,Suffolk,24378,02118,7.805461,85.074408,114816.05,12811.98,57479,(691)433-9639x60423,glennperez@example.com,0,330760941,330102
622af992-0017-4906-a24b-416bb5c1c8cb,1988-04-21,,298-68-3213,S57943329,,Mr.,Christopher,David,Scott,,,,white,nonhispanic,male,East Jonathan IL US,44286 Sanchez Springs Apt. 710,Chicago,IL,Cook,53039,60612,-75.489392,-97.585507,29745.81,11255.13,44832,347-965-6289x7971,clarkejennifer@example.net,0,330374503,330102
7fd2e4d9-6939-4aef-9635-24b16e1817bc,1986-06-05,,268-66-1089,S45434025,,Mr.,Luis,Alexandria,Robinson,,,,asian,nonhispanic,male,Lake Andrea IL US,3993 Meredith Street Suite 786,Chicago,IL,Cook,46035,60612,25.574357,-177.755496,13056.71,4247.98,15684,202.299.4338x459,zoe18@example.com,0,140944037,140401
37908bab-4782-4add-b42a-a0d14538a7da,1957-01-31,,833-20-2511,S41022027,,Ms.,Caroline,,May,,,D,white,nonhispanic,female,South Barbarahaven CA US,2514 Buck Centers,Oakland,CA,Alameda,45533,94609,-29.067998,-175.871584,10443.13,51072.95,74158,(952)457-1487x386,riverarhonda@example.com,0,050105726,050201
975a721f-aefe-42a8-966d-f73e070c5ec8,1936-12-10,,470-37-7405,S71021219,X62275042,Mr.,Joseph,Steven,Hunter,,,,white,nonhispanic,male,New Colleen CA US,569 Murphy Estate Suite 660,Oakland,CA,Alameda,48362,94609,-3.10952,178.802964,40462.4,7400.01,57140,001-214-924-3844,emma67@example.com,0,050309085,050201
ca72c8df-87da-4d7a-9a8c-b4aa41f42a7c,1975-12-28,,518-37-9967,S72532789,X12420586,Mr.,Joel,,Caldwell,,,W,black,nonhispanic,male,Royborough TX US,49177 Randy Square,Austin,TX,Travis,49280,78702,-9.30576,-25.967801,45132.62,11155.23,189125,562.472.3124x8410,olsonerin@example.com,0,140222280,140401
28662803-d8b9-4e04-99f1-d9b2a5bba748,1958-10-29,,459-27-3573,S23136928,X48348985,Ms.,Elizabeth,Beth,Brock,,Camacho,D,white,nonhispanic,female,North Jerry MA US,195 Craig Port,Boston,MA,Suffolk,22350,02118,8.083245,-124.161606,20592.52,10231.67,53795,912-825-3834x449,ihanna@example.com,0,050332942,050201
ce1e9ad6-b0c6-4999-b8dc-f01fb2f4f0a0,1973-04-13,,642-56-4786,S76025775,,Mr.,Victor,Tyler,Payne,,,M,white,nonhispanic,male,New Carolyn AZ US,42777 Baker Expressway Apt. 220,Phoenix,AZ,Maricopa,31261,85006,-2.767351,-169.724521,33106.97,8107.42,71208,5616479263,nealanthony@example.com,0,030260335,030301
b89a9406-2e75-4c36-81a3-abbea365a316,1993-03-20,,548-72-1145,S11795586,,Mr.,Mark,Chelsea,Hughes,,,M,white,nonhispanic,male,New Jenniferport AZ US,147 Kristen Green,Phoenix,AZ,Maricopa,27708,85006,-68.69244,-141.94428,78253.01,9292.03,41782,+1-836-592-6239,jessica20@example.com,0,140556400,140401
70318da1-1ea5-44e5-b041-0066b54f9ff8,1985-09-02,,824-48-3259,S43072063,,Mr.,Jeffery,Mark,Chen,,,D,white,nonhispanic,male,North Benjamin MA US,943 Blackburn Viaduct Suite 981,Boston,MA,Suffolk,47992,02215,-7.78285,-105.826921,36996.91,85638.74,79315,949-547-5399,sarah21@example.org,0,050486148,050201
1d4fd905-358a-4668-8bb3-fc651ea23e3f,2007-01-09,,605-07-7644,S34429960,X73615678,Ms.,Danielle,Ricardo,Singleton,,,S,black,nonhispanic,female,East Erinstad MA US,7420 Chad Ridge,Boston,MA,Suffolk,26402,02118,83.243477,-45.582788,31990.86,29483.06,35899,532.866.1359,wlawrence@example.net,0,330930343,330101
248e6efd-0d34-4da2-908e-c80820808adb,1958-11-28,,809-13-1222,S65318861,,Ms.,Alexis,Mark,Daniels,,Moore,S,white,nonhispanic,female,Port Dawnshire IL US,0397 Hardy Viaduct,Chicago,IL,Cook,10589,60612,7.313294,-178.085636,17712.18,12575.74,77465,7547928820,rowejohn@example.net,0,330475924,330101
0ceb6a32-2ce8-4d79-9973-b9c72f2b0320,1977-10-15,,893-02-9170,S91305205,,Ms.,Gina,,Hartman,,,S,white,nonhispanic,female,North Dustinberg TX US,5174 Parsons Ferry Suite 930,Austin,TX,Travis,49814,78702,-3.689312,158.861435,12901.48,12256.1,217403,(878)575-7486,oholmes@example.com,0,330946623,330101
6cbd29f0-78c3-459a-b52a-15d8aebbd7a6,1988-05-26,,125-36-9352,S45784352,X61726830,Mr.,Arthur,,Scott,,,D,white,nonhispanic,male,South John MA US,122 Fred Walks Apt. 567,Boston,MA,Suffolk,44694,02118,-48.661946,-68.870033,112248.05,51447.36,66452,7482302542,danieltaylor@example.org,1,330257397,330101
63c31e72-a3b0-4357-b2cb-7d3b20d2fcc3,1958-11-19,,720-04-3206,S87733507,,Ms.,Jessica,Scott,Simpson,,Cox,W,white,nonhispanic,female,Garciashire MA US,652 Jennifer Pike,Boston,MA,Suffolk,20256,02215,-16.016427,115.74887,31560.17,7840.38,32704,9366885078,saraalexander@example.com,0,050643252,050201
2f454591-8997-4679-b1bb-9f6cc7d7719d,1933-11-21,,847-22-6853,S28267305,,Ms.,Ashley,,Coleman,,,,black,nonhispanic,female,Port Brittany IL US,488 Johnson Plains Apt. 679,Chicago,IL,Cook,19249,60612,-88.586379,13.230375,4890.51,4957.41,46870,001-553-366-5019x067,melaniejohnson@example.com,0,330434297,330102
203dd9a0-c3df-4676-abb1-1f6870cceb40,1950-11-21,,003-74-7925,S81002096,X25601829,Ms.,Susan,Sydney,Jones,,Webb,M,white,nonhispanic,female,North Lindsey AZ US,7017 Yvonne Shore Suite 814,Phoenix,AZ,Maricopa,52633,85006,-40.553205,-87.148599,24833.62,61922.11,55313,539.864.4059,stephentaylor@example.net,0,330955058,330101
b3aec81e-6c92-4e43-835b-a46e056ac0b6,1956-03-31,,252-98-0068,S68464188,X40255772,Mr.,Cameron,Brittney,Williams,,,M,white,nonhispanic,male,Michaelville CA US,0768 Monica Vista Suite 425,Oakland,CA,Alameda,35070,94609,68.409943,151.465837,57000.32,10599.68,23666,+1-808-607-5172x428,bmcguire@example.net,0,050779238,050201
41cdbc67-e653-4d22-b67a-e687bbba8544,1994-05-24,,677-85-3606,S62366923,,Mr.,William,Matthew,Morales,,,S,white,nonhispanic,male,New Aliciafurt MA US,158 Fisher Haven Suite 423,Boston,MA,Suffolk,22545,02215,71.621171,-48.987065,24008.11,9192.33,66156,001-216-635-7413,iduke@example.net,0,050621097,050201
47675d7a-f75c-49cb-9c14-6dba4c63b807,1981-03-09,,585-12-1996,S87314272,,Mr.,Gary,John,Spencer,,,M,native,nonhispanic,male,Lake Veronica MA US,1739 Williams Stravenue Apt. 477,Boston,MA,Suffolk,32821,02215,86.427674,-94.437579,21303.79,12349.69,21713,6396611632,kimberlyweber@example.org,0,030177782,030301
1be32270-34a7-458d-8a49-81ce7c55dce6,1947-02-12,,247-61-8234,S14760306,,Mr.,Bryan,Jaclyn,Hill,,,S,white,hispanic,male,Johnmouth MA US,933 Jerry Creek Apt. 825,Boston,MA,Suffolk,22960,02215,-23.747101,-152.727977,9473.78,10086.69,35881,001-608-423-8794x63112,nicholsadrienne@example.net,1,050143578,050201
6897a315-cb0c-4d4f-bd9a-ec02aeeb4563,1988-03-28,,615-12-6410,S58137330,X12025558,Ms.,Cassandra,Nathan,Stuart,,Robinson,S,white,nonhispanic,female,Charlesview TX US,92942 Hughes Ford Apt. 998,Austin,TX,Travis,38802,78702,24.771256,94.430001,18778.68,6948.62,26609,+1-991-900-2014x5618,zmcdaniel@example.org,0,030464771,030301
07554459-fe54-449f-8787-e8ffe67759b3,1996-03-03,,103-87-9014,S33880167,X60065941,Mr.,John,Christina,Garrett,,,S,white,nonhispanic,male,Nelsonchester AZ US,9453 Marcus Station Apt. 987,Phoenix,AZ,Maricopa,25905,85006,-59.077625,-122.419987,44024.47,14510.86,36113,+1-791-469-1714x51888,robertsthomas@example.net,0,330698615,330102
d1b546c4-9429-4cb4-9f50-b5505295c971,1971-03-09,,728-46-1412,S76092317,,Mr.,Joseph,Jillian,Wilson,,,W,black,nonhispanic,male,South Sabrinamouth MA US,311 Mark Village,Boston,MA,Suffolk,03800,02118,-49.865,46.294264,71212.86,10425.4,76407,582.603.3092,barbara61@example.org,0,050279712,050201
85d80319-131c-41b8-8da5-f3d0ab5de6c7,1976-01-22,,230-78-2551,S10765636,X96160880,Mr.,Christopher,Mitchell,Stewart,,,W,white,nonhispanic,male,Rodriguezside CA US,091 William Ramp Suite 410,Oakland,CA,Alameda,41251,94609,-63.631462,-51.071299,93105.63,6908.18,47407,787-479-1194x203,rcannon@example.net,0,330872371,330102
4185979f-9cc3-44d4-9c9c-3a5efac5d882,1966-10-25,,464-21-4003,S28688933,,Mr.,John,,Lopez,,,D,white,nonhispanic,male,North Nicoleton MA US,63590 Daniels Rapid,Boston,MA,Suffolk,05520,02118,-43.380476,-113.553624,37829.46,33678.09,31971,898.662.4264,jhill@example.org,0,050406596,050201
b0c28408-0a01-4135-b653-60d3befd02db,1959-05-14,,766-20-8184,S77400970,,Ms.,Alexandra,,Whitaker,,Moody,M,white,nonhispanic,female,Smithfort MA US,119 Lucero Spur Apt. 055,Boston,MA,Suffolk,50215,02118,-13.156788,92.988624,33721.36,15532.97,26697,+1-699-647-5506x84373,amanda20@example.net,0,030283219,030301
bc9f8018-673c-4daa-8f4b-5ed917c8a925,1945-10-19,,159-23-9656,S59172748,X48585011,Ms.,Nicole,,Adams,,Owen,W,black,nonhispanic,female,Nguyenville MA US,8197 Pamela Junctions,Boston,MA,Suffolk,12492,02215,6.894631,137.586222,60863.22,10098.6,31249,480.609.2276x251,umcdonald@example.com,1,030167630,030301
6c6b9c20-6be1-4ee4-81ee-11db4809d5a8,1975-10-28,,748-10-8181,S30684573,,Ms.,Andrea,,White,,,S,white,nonhispanic,female,Lake Shelby IL US,56640 Wolf Hills Apt. 098,Chicago,IL,Cook,52519,60612,-47.503206,-139.540175,32250.52,1387.99,45086,739-356-6994x7307,emccarthy@example.net,0,140450348,140401
238610a0-8d9e-4c73-a01f-913c6a00cff4,1992-05-13,,520-85-4065,S40895194,,Mr.,Christopher,Dawn,Morrow,,,D,other,nonhispanic,male,West Michaelfurt MA US,095 Tony Manor Suite 232,Boston,MA,Suffolk,50757,02215,85.552792,-152.659152,49847.87,25168.83,108863,+1-481-857-6579x465,ericksondaniel@example.com,0,330370794,330102
15200283-96e0-49ec-8d35-7b58a6707fd8,1931-04-23,,379-10-9705,S42741907,,Ms.,Jennifer,,Rodriguez,,,D,white,nonhispanic,female,Nicholsburgh TX US,5291 Mcgrath Ports Suite 818,Austin,TX,Travis,08485,78702,-43.007302,-32.924556,111667.88,80832.05,28932,+1-619-235-5551,jonathan27@example.com,0,330258425,330102
58fcdf0c-a1d3-45a8-b16b-515f3cb66e93,1982-02-27,,669-09-8066,S95730404,,Ms.,Laura,Zachary,Hicks,,,M,asian,nonhispanic,female,Marcusview MA US,8375 Michael Neck Suite 611,Boston,MA,Suffolk,40435,02118,36.330208,87.352276,52985.05,5317.31,52273,+1-784-971-9194,amckinney@example.net,0,330149180,330101
110c0740-1e17-41e3-9aa3-5ece8964fd52,1960-06-23,,675-31-2131,S15071483,,Mr.,Brian,Tammie,Rowe,,,,native,nonhispanic,male,West Troy CA US,73097 Fields Well Apt. 533,Oakland,CA,Alameda,20714,94609,11.528634,-22.684068,31545.81,16727.3,57099,365-774-6752x19415,bowmanbrittany@example.net,0,330389120,330102
798ccb59-6dda-489b-8a5a-1b29943f3cba,1965-02-08,,300-23-4884,S29508604,,Ms.,Kelly,Brianna,Arnold,,Jacobs,M,white,nonhispanic,female,Joshuafurt TX US,37751 Norman Glens,Austin,TX,Travis,40087,78702,-35.181061,149.555747,3468.64,48516.76,31711,(491)660-7916x1054,cgarcia@example.org,0,050467659,050201
0a482517-0479-4408-9f3d-568f26fc2cee,2025-03-24,,475-73-4228,,,,Kevin,Joseph,Bishop,,,W,black,nonhispanic,male,Lake Kevinfort IL US,3002 Cunningham Key Apt. 339,Chicago,IL,Cook,27187,60612,0.030316,65.310961,89691.11,11791.04,58455,938-396-9891,jonathan29@example.com,0,330816701,330101
2afb3ba4-821a-4068-88d7-edb261c24785,1975-03-19,,730-60-1741,S74103474,,Mr.,Sean,Katrina,Rose,,,W,other,nonhispanic,male,Johnsonside IL US,2362 Reilly Stravenue,Chicago,IL,Cook,44964,60612,-65.49106,137.355517,17642.67,31800.99,104038,388-564-3946,erinramirez@example.com,0,330640023,330102
816ee8f0-41f6-458e-9bb1-fe7875b15457,1942-10-03,,413-13-0649,S17400975,X17455619,Ms.,Donna,Oscar,Fleming,,Bray,,white,nonhispanic,female,East Nathan AZ US,3341 Nielsen Summit,Phoenix,AZ,Maricopa,32640,85006,-28.572975,-56.567769,20083.89,16053.28,33861,660-517-2121,daniel08@example.net,0,330874472,330102
0854c52d-5094-4d62-a79c-87196b8bee98,1983-02-10,,526-61-3490,S26827248,,Ms.,Brittany,Laura,Avila,,Gomez,M,native,nonhispanic,female,East Jeremy MA US,903 Robbins Vista,Boston,MA,Suffolk,07295,02215,-46.816641,-111.186904,57307.18,10916.06,45125,939.326.2741,andrewlopez@example.com,0,330387701,330102
48e20162-8c67-4e7e-ad8a-fb622f118dc9,1995-01-25,,371-23-7216,S34657891,,Ms.,Lori,Marie,Morris,,Sheppard,W,white,nonhispanic,female,Lake Mary CA US,62422 Smith Plaza,Oakland,CA,Alameda,07096,94609,76.861874,-160.162649,83757.72,17277.94,51756,901.233.1223x530,vrusso@example.org,0,110631195,110501
