Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,is_high_risk,mrn,source_facility_id
7c1a5d68-25e6-4949-aefc-0d24a6940730,1940-05-21,,679-88-1860,S69774327,,Ms.,Stephanie,Cynthia,Martinez,,,,white,nonhispanic,female,Lisaside IL US,57979 Villarreal Turnpike,Chicago,IL,Cook,35974,60612,-38.554721,-112.265481,6637.42,4250.95,44963,270-998-2125,towens@example.net,0,050375513,050201
bac7282c-07ad-445c-9700-a5c844126ddd,1965-05-21,,125-26-5529,S85546451,,Ms.,Joanna,Michael,Fuller,,,S,white,nonhispanic,female,West Shawnshire AZ US,34602 Elizabeth Prairie,Phoenix,AZ,Maricopa,40460,85006,-1.962236,109.014038,14683.73,41274.15,112932,2782429255,chelsea71@example.org,0,030987471,030301
8a170e44-0a51-419d-862c-f63e4334ac86,1965-03-14,,582-08-2166,S26423070,X21218452,Mr.,Philip,Destiny,Smith,,,S,other,nonhispanic,male,East Johnfurt MA US,345 Lisa Greens Suite 367,Boston,MA,Suffolk,18693,02118,13.21497,-25.391678,11810.11,94544.04,51540,348-980-9404,hansenjill@example.net,0,030996577,030301
e7d8d80e-d0ca-4f44-97e4-3b112e380705,2007-11-13,,188-44-4047,S31430688,X76176808,Mr.,Justin,Brian,Wilson,,,S,black,nonhispanic,male,South Brittneyside CA US,018 Thomas Brook Apt. 025,Oakland,CA,Alameda,31920,94609,55.396362,-170.401093,78866.04,244836.59,107246,749.631.4269x228,russellamanda@example.net,0,140419689,140401
df13a940-98de-40f2-bdd8-0b665b37ef35,1975-06-27,,375-22-5207,S49528844,X43617020,Mr.,Aaron,,Lewis,,,S,black,nonhispanic,male,Susanberg TX US,3739 Griffin Hills,Austin,TX,Travis,05154,78702,38.030901,-132.273638,75425.6,31014.6,54838,+1-931-869-7381x000,smithnoah@example.org,0,330566769,330102
ec84a40c-bec6-41ff-ae58-e293dde9df3d,1940-11-29,,789-51-1129,S79575090,X96768270,Ms.,Michaela,Cynthia,Simmons,,,,white,nonhispanic,female,New Loriside IL US,253 Hall Mountain Apt. 927,Chicago,IL,Cook,39107,60612,1.029259,-106.525239,15963.4,38444.99,24234,+1-720-726-4669x145,csantiago@example.net,1,030374332,030301
0f5daba7-10d1-4aed-9cae-e76327bb349f,1926-11-15,,452-02-9807,S86579789,,Mr.,Jonathan,Carrie,Cooper,,,,other,hispanic,male,East Whitney CA US,7419 Cynthia Street Suite 474,Oakland,CA,Alameda,14726,94609,-86.106623,-133.191789,69094.82,16195.69,65007,3479498752,robert51@example.net,1,330902771,330101
d38f8cf2-4d92-4bc1-a120-092f2cca80cb,1981-12-14,,603-83-3713,S26513631,X81769889,Mr.,Jerry,Harry,Hampton,,,D,white,nonhispanic,male,Port Jeffrey GA US,8715 Scott Brook,Savannah,GA,Chatham,03687,31404,-39.834687,116.403758,15400.97,3250.26,43922,490.217.8301,dominiquebooker@example.org,0,330642052,330102
ad410628-4270-414a-8ff1-8418d26927c2,2016-09-06,,027-18-9059,,,,Sonia,,Morales,,,,other,hispanic,female,Robertsside TX US,06570 English Ways Apt. 336,Austin,TX,Travis,26782,78702,13.167604,-146.949013,22355.9,12030.79,23447,(869)879-8274,hansencarol@example.com,0,330797215,330101
41627ebd-3e95-4146-81a2-58cf98463c77,2010-08-29,,639-21-9353,,X25520652,,Cynthia,Amber,Brown,,,W,other,nonhispanic,female,Port Valerieton GA US,91961 Vazquez Trail,Savannah,GA,Chatham,22451,31404,8.53522,-3.060297,71112.98,3413.86,33071,376.562.5415x51629,richardsonrobyn@example.org,0,050267854,050201
3d891101-d1ce-46ae-8dce-fe79863e7f5d,1925-01-13,,589-44-8210,S66722620,,Mr.,Edward,Gabriel,Sparks,,,M,white,nonhispanic,male,New Ryan TX US,69428 Sally View Apt. 113,Austin,TX,Travis,35307,78702,-86.88739,-138.781622,15442.18,52920.74,28026,453-451-3348x3961,taramoore@example.com,0,110816022,110501
9a4842f2-bc5c-457c-b8f3-9c141ca6d166,1968-06-05,,732-94-2037,S65315312,X77105669,Ms.,Lisa,Tabitha,Pratt,,Patton,W,black,hispanic,female,Combsbury MA US,6880 Lee Island Suite 606,Boston,MA,Suffolk,45862,02215,10.874469,50.143714,28774.98,12715.87,40934,+1-433-237-3330x027,omyers@example.com,1,330257574,330102
457ca844-c98b-4a5e-b3f4-267feb0c106f,1989-11-01,,506-57-6116,S80118926,,Mr.,Anthony,Kimberly,Henson,,,D,white,nonhispanic,male,Shieldsville TX US,770 Steele Fields Suite 717,Austin,TX,Travis,16712,78702,-15.781939,65.169926,50686.26,16569.57,72645,515.923.6516x2859,thomas30@example.net,0,330599297,330102
762d42f0-1511-4763-b34a-f8cb545129eb,1975-04-13,,034-12-9098,S64181248,,Mr.,Timothy,Alyssa,Olsen,,,M,native,nonhispanic,male,Weberland AZ US,45727 Jessica Squares,Phoenix,AZ,Maricopa,51007,85006,-52.652658,120.270016,18791.97,11011.99,89646,856.457.3536x138,bergernancy@example.net,0,050474268,050201
eb24b489-f7e3-431b-89b5-38441c386db6,1985-03-03,,265-90-6274,S65404607,,Mr.,Jacob,,Quinn,,,D,white,nonhispanic,male,Theresaville AZ US,992 Kelly Ridges,Phoenix,AZ,Maricopa,32630,85006,22.34297,-21.340265,138363.26,8579.2,52741,+1-993-392-5696,jordan68@example.net,0,330797081,330102
d9e96449-4864-42e3-9f54-5a17f3c0d55f,1936-10-21,,408-95-2375,S96216117,X97517265,Mr.,Michael,Jerome,Nash,,,W,white,hispanic,male,North Joshuaview TX US,258 Jennifer Divide,Austin,TX,Travis,05413,78702,-22.339637,-173.619812,19059.01,40619.12,38229,+1-952-684-2735x8533,kingclarence@example.com,0,330679667,330102
59de5109-eea5-40b4-9bda-5da0a7c52046,1969-01-08,,296-41-3017,S50185111,X58041308,Mr.,Howard,Gary,Campbell,,,W,white,nonhispanic,male,Michaelburgh IL US,3497 Timothy Inlet,Chicago,IL,Cook,31151,60612,-86.750396,179.896745,24953.38,23877.17,28944,001-645-937-3388x33431,jenniferfitzgerald@example.com,0,330289296,330102
e682ee05-fa19-4fb9-b40e-e52c4aac212b,1989-07-03,,741-06-3254,S79168962,,Mr.,Lance,Alison,Boyd,,,,white,hispanic,male,Kendratown MA US,0772 Dennis Club,Boston,MA,Suffolk,23886,02215,23.766536,148.485549,8635.79,14889.14,39505,676-988-1614x735,uwilliams@example.com,0,050742317,050201
b6c0866f-fc47-442b-a768-3b897c659ce0,1952-01-12,,587-55-6753,S70196895,,Ms.,Allison,Christopher,Morgan,,,M,white,nonhispanic,female,West Theresaberg IL US,995 Kristina Ville,Chicago,IL,Cook,10477,60612,-19.649943,81.632633,15887.62,12993.25,17154,+1-518-655-9446x143,geraldwilson@example.net,0,330345981,330102
16a16d44-5059-4fae-9eed-cdff4d8d5665,1994-12-02,,281-41-7011,S75847254,,Ms.,Morgan,Willie,Smith,,,D,black,nonhispanic,female,Williamsbury CA US,09740 Reynolds Light Suite 795,Oakland,CA,Alameda,47221,94609,-64.516609,-138.737841,8412.91,7128.7,58427,414-402-6768x5549,nancy29@example.net,0,050197692,050201
dc077133-6572-4885-9e90-97452c8d6554,1934-07-17,,370-88-1324,S33002636,X24453179,Ms.,Taylor,Leslie,King,,,W,black,nonhispanic,female,South Marissafurt MA US,71695 Gonzales Fall,Boston,MA,Suffolk,36264,02118,16.515411,-163.338523,32254.95,21994.07,67283,861-587-7621x7807,lance42@example.net,0,050613785,050201
a761750b-ef6e-42d1-bea5-bf862a03f520,1937-01-31,,664-33-3377,S34089036,X37833605,Mr.,Fernando,Joseph,Hood,,,W,white,hispanic,male,Rhondahaven MA US,067 Lisa Vista Apt. 780,Boston,MA,Suffolk,42529,02215,7.393979,138.657243,21382.17,4157.45,20186,001-756-930-1976,travisswanson@example.org,0,330420750,330102
3f4d03bb-47b8-4447-8e64-84798340544d,1944-03-06,,779-85-2068,S87948194,X34256185,Mr.,Alexander,,Alvarez,,,D,other,nonhispanic,male,Darrellberg AZ US,03608 Chad Knoll Apt. 092,Phoenix,AZ,Maricopa,10144,85006,11.026276,61.278054,27482.01,55704.76,54433,845-895-1513,marialuna@example.net,0,330319400,330101
fc8450fa-0889-4275-967b-1d2680929fc4,1967-11-26,,755-53-4172,S24392885,X48647450,Mr.,Anthony,,Lane,,,W,other,nonhispanic,male,Huntside TX US,89532 Jesse Crossing Apt. 495,Austin,TX,Travis,09468,78702,-56.538821,-55.250165,55305.64,4170.87,29027,901-546-2109,williamsolivia@example.net,0,140897889,140401
fd812f22-d18d-48fa-96c2-b8c6f688088b,2008-11-03,,739-50-6812,S71676689,X25168115,,John,Manuel,Mitchell,,,D,white,nonhispanic,male,Jenningsstad GA US,4335 Turner Isle,Savannah,GA,Chatham,15635,31404,-4.498034,-137.584038,14658.98,4845.67,16796,001-597-447-2891x3583,jenniferware@example.com,0,050530240,050201
283dbb87-d0c0-49c3-9bb1-27796a9caf61,1962-01-06,,609-31-8990,S95462104,,Ms.,Shelby,,Keller,,Reed,S,other,nonhispanic,female,South James AZ US,944 Montgomery Shore Apt. 989,Phoenix,AZ,Maricopa,28707,85006,-4.149594,73.285019,36585.06,36995.97,62305,645.467.6143x9011,joseph30@example.com,0,330627452,330102
6d4218fd-78bd-4483-ad7f-be1460a17159,1976-10-29,,623-71-3148,S36889261,,Mr.,William,Christina,Jones,,,M,white,nonhispanic,male,Randystad CA US,59368 Gates Common Apt. 314,Oakland,CA,Alameda,38006,94609,-14.765295,-124.673725,106441.2,20715.31,43823,+1-221-490-6954x0725,melissashea@example.org,0,050376061,050201
d70ca7bc-1f15-4310-bf51-3aa76678a39e,1961-05-19,,154-52-6832,S87306876,X88983403,Ms.,Virginia,Margaret,Morgan,,Martin,M,white,hispanic,female,Port Raymondton AZ US,96378 James Junctions,Phoenix,AZ,Maricopa,41221,85006,30.739517,-145.841026,166015.89,12415.92,15594,+1-777-541-6544x43009,shelbymccullough@example.net,1,030263407,030301
c8b5f361-64d0-4cff-90e9-3d4f74f19e41,1988-06-30,,282-25-9019,S95861009,X46439192,Ms.,Kathleen,Sheri,Steele,,,,black,nonhispanic,female,Gregoryland GA US,0217 Richard Greens,Savannah,GA,Chatham,36827,31404,-26.429844,167.121656,7949.12,5892.76,59052,(966)604-5487x351,fflores@example.org,1,050690461,050201
3c375031-b068-4f54-9cc0-e141ec6c9540,1954-03-03,,564-13-3376,S62508306,X50263456,Mr.,Anthony,Richard,Hoffman,,,D,other,nonhispanic,male,Alvarezville AZ US,55904 Samuel Route Suite 267,Phoenix,AZ,Maricopa,01252,85006,40.50878,-122.879073,3649.9,28175.48,144506,335.745.8147x8624,brandon64@example.org,0,050318980,050201
1ba40864-e22d-40f1-8e89-b0d6b89aa05f,2008-04-03,,478-87-3396,S13833730,,Ms.,Christina,,Lewis,,,,white,nonhispanic,female,Josetown AZ US,785 Newton Parks,Phoenix,AZ,Maricopa,10856,85006,-34.898176,76.585883,4450.99,23211.56,126659,458.580.5477,fordjenny@example.com,0,330486888,330101
fdbaf76e-9ca6-4f2b-81a5-330cb8815e42,1936-04-25,,465-46-4110,S22127324,X54362927,Mr.,William,Adam,Newman,,,W,white,hispanic,male,Evanport MA US,7706 Jackson Course Apt. 106,Boston,MA,Suffolk,06314,02118,20.985965,-66.940655,16653.7,40459.7,10685,363.405.6214x75236,amyhill@example.org,1,330107920,330102
201c150b-a225-4ec3-a76d-b24f3aee6833,1989-02-10,,504-35-4688,S93098582,X12285658,Mr.,Eric,Meagan,Hendricks,,,D,other,nonhispanic,male,North Kendra GA US,236 Danielle Cove Apt. 742,Savannah,GA,Chatham,10101,31404,56.123008,94.306304,41767.98,28846.47,52655,(464)385-9174,hmitchell@example.net,0,050223237,050201
0271bdd5-bb1f-47cf-aac0-0db87ab6d77e,1932-01-25,,177-90-8035,S99235222,,Mr.,John,Lisa,Wilson,,,,other,nonhispanic,male,New Shaneview AZ US,26071 Valenzuela Plaza Suite 483,Phoenix,AZ,Maricopa,20191,85006,-72.303731,153.641827,70639.8,11342.45,90053,+1-324-939-1242x9003,michellefigueroa@example.net,0,140393608,140401
04b74c55-bb33-46b3-8eb2-591aef69734d,1959-02-21,,689-19-6221,S73822030,,Mr.,Eric,Dawn,Hanson,,,,white,hispanic,male,Eddiehaven TX US,0268 Barton Points Apt. 683,Austin,TX,Travis,47026,78702,45.819595,127.303328,41158.15,13122.7,75666,361.648.5493,christina73@example.net,0,140400845,140401
80f5bf63-e7d9-4c58-aa6d-066d1bd52ac9,1951-11-19,,241-58-7633,S99205055,,Mr.,Thomas,Amanda,Martin,,,S,black,nonhispanic,male,Brandontown CA US,31392 Samantha Centers Apt. 945,Oakland,CA,Alameda,38643,94609,-45.478463,-78.510044,17855.67,6937.26,19448,3825243043,ccastro@example.net,0,330513392,330101
39c1f4ba-8ee8-47f4-a340-b15c0ea95b46,1925-01-18,,489-61-7511,S52061352,,Ms.,Makayla,Karen,Lloyd,,,S,white,nonhispanic,female,South Tyler TX US,417 Jenkins Rue Suite 186,Austin,TX,Travis,26457,78702,59.879835,-152.179218,22551.79,12132.44,38561,568.400.3149,johnadams@example.com,0,330369138,330102
234ce3e6-f53d-4856-a9e3-c89cd0861476,1935-12-08,,218-25-6449,S36293979,,Ms.,Lisa,Yolanda,Moore,,,M,white,nonhispanic,female,Port Lauren MA US,653 Madison River Suite 184,Boston,MA,Suffolk,55892,02215,-80.594595,-119.488717,32060.06,26549.5,32314,495.353.5344x94571,jerome22@example.com,0,050601852,050201
6564e202-03ae-452f-a877-e3b1ef9a419e,1962-01-26,,856-50-5588,S37627849,X29493184,Ms.,Cassandra,Thomas,Barnes,,Lucas,D,black,hispanic,female,West Meghan CA US,170 Blair Stream,Oakland,CA,Alameda,38229,94609,-70.837863,113.38976,36117.78,25280.34,114378,614.752.2449,sarah52@example.org,0,140323216,140401
e6bd9007-f4e3-4345-9814-767f51823e96,1964-07-22,,471-76-5596,S61095611,,Mr.,Thomas,Bryan,Fields,,,W,white,nonhispanic,male,Charlesshire MA US,4992 Lauren Crest,Boston,MA,Suffolk,24773,02118,-8.004701,-145.212425,54396.87,2761.04,87802,(946)215-1667x2265,michelle97@example.net,0,330902030,330102
35c13ab6-2247-4d0a-a3d7-1b96526aed80,1959-10-29,,062-03-4548,S88372669,,Mr.,Kenneth,Brandon,Ryan,,,D,white,nonhispanic,male,North Christina MA US,0754 Pruitt Manors Apt. 415,Boston,MA,Suffolk,55323,02118,-29.280746,126.575857,9078.97,19123.05,64344,700.841.9567x81507,cmendoza@example.com,0,330999812,330102
5afc8dfe-787a-4a2b-baf0-4cb15b466b32,1949-08-19,,229-59-0474,S16073256,,Mr.,Michael,Lisa,Mcdaniel,,,W,other,nonhispanic,male,Lake Brandonberg MA US,703 Morris Estates Suite 450,Boston,MA,Suffolk,21233,02215,-46.179605,145.776376,65291.32,14463.08,81035,568.303.2945x2207,chanjames@example.org,0,330321345,330102
0d84fbc5-8182-4066-aae5-eb16b4efa3b1,1954-12-15,,579-14-4174,S65747317,X22544271,Ms.,Elizabeth,,James,,Stokes,,black,nonhispanic,female,Shermanfort MA US,4006 Sherman Spur Suite 008,Boston,MA,Suffolk,24729,02118,57.522413,-107.50426,12919.11,23980.9,58750,(865)254-2265x8101,michaelnavarro@example.org,0,030562382,030301
28db0329-79bb-42ad-bcda-e4e74798ae12,1996-07-29,,665-38-8931,S48543724,,Ms.,Lisa,Craig,Moreno,,,W,white,nonhispanic,female,West Kellyburgh MA US,5422 Martin Turnpike,Boston,MA,Suffolk,05583,02215,-61.619426,175.999495,72038.31,7865.94,52009,001-875-286-4463,sarahguerrero@example.net,0,330799546,330101
790794c1-d9a8-47eb-a5e7-aae515644891,1935-12-10,,362-55-3094,S62384767,,Mr.,Eric,Sabrina,Martin,,,S,white,nonhispanic,male,Port Chad IL US,12179 Cassandra Mountain Apt. 430,Chicago,IL,Cook,48763,60612,-65.30833,79.979008,57675.56,9639.19,44552,+1-765-646-4387x32869,mlopez@example.net,1,140655654,140401
505b8929-1a78-4155-b61d-ff615a1babb7,1950-11-08,,344-13-6238,S89611087,,Ms.,Stephanie,Ryan,Wilcox,,,S,other,hispanic,female,Perezton AZ US,15622 Gonzalez Loop,Phoenix,AZ,Maricopa,42569,85006,-48.906455,8.020909,14530.1,14803.74,17492,(325)604-4250x649,mhayes@example.net,0,330722221,330101
44c1a463-b78d-4c9e-a23d-029f1dc7e1b6,1999-04-01,,385-63-6130,S16330985,X68246178,Mr.,Roberto,Joe,Stewart,,,S,white,nonhispanic,male,West Stacey IL US,974 Lisa Extensions Apt. 678,Chicago,IL,Cook,22061,60612,-57.837404,158.552525,58363.74,14686.79,34631,4583449395,allenkimberly@example.org,0,330952458,330101
1ce90b0c-b0cc-45ca-bf93-3875b9a1115e,1962-05-02,,735-42-7620,S12536345,,Mr.,John,Karen,Mcfarland,,,D,other,hispanic,male,Raybury TX US,144 Madden Plain Suite 607,Austin,TX,Travis,46690,78702,-88.542222,-49.267828,43183.75,5764.03,32674,(812)856-6955x25240,melinda37@example.net,0,330179145,330102
eb1abc3b-ed0f-4e9a-a1b7-69e2691829f5,1991-10-02,,775-89-0517,S39970124,X20418098,Ms.,Brooke,,Lucas,,Robinson,D,white,hispanic,female,Prattmouth GA US,070 Foster Falls Suite 560,Savannah,GA,Chatham,07992,31404,51.849498,153.342573,26772.26,9263.95,192999,+1-531-920-1849x2825,chill@example.org,0,140486883,140401
1d29682c-59cc-46e3-9678-e944a1ce644a,1976-08-09,,215-44-7939,S10563303,,Ms.,Andrea,Daniel,Williams,,,W,black,hispanic,female,East Williammouth MA US,99115 Zamora Plains,Boston,MA,Suffolk,39492,02118,66.644847,177.814412,89597.52,12104.08,69432,413-963-5591,sandrathompson@example.net,0,330851006,330102
c82a40af-9296-422e-915c-8accf38ec8de,1980-04-17,,662-72-5711,S31013307,,Ms.,Lauren,Eileen,Alvarez,,,D,white,nonhispanic,female,New Wendymouth GA US,22474 Rebecca Meadow Apt. 023,Savannah,GA,Chatham,11901,31404,-83.016794,-6.819104,47773.34,11959.32,49933,2214916315,jennifer11@example.org,0,030973960,030301
3fcd7415-cf01-4c10-8110-66bffd49018b,1925-02-07,,210-16-1941,S25277905,,Mr.,Jeffrey,Morgan,Beck,,,D,other,nonhispanic,male,Port Kenneth CA US,31413 Elizabeth Islands Apt. 495,Oakland,CA,Alameda,45710,94609,-5.129913,-74.66754,21596.78,7723.02,51120,001-790-519-2936x562,yvonneboyd@example.com,1,330944071,330102
647c7011-267e-450f-89f5-1cf74a3c6c85,1989-10-15,,752-78-1080,S34221203,X18626174,Mr.,Allen,Katie,Payne,,,M,white,hispanic,male,Richardshire GA US,8366 Mark Wells,Savannah,GA,Chatham,25034,31404,-13.375438,-88.398998,34465.59,15940.75,47823,(487)472-7691,johnathan55@example.net,0,140641034,140401
7d03f57d-c5d4-4738-b7c4-a7b02b33d328,1953-07-27,,733-66-7128,S36172179,X85840419,Mr.,Jimmy,,Branch,,,,other,nonhispanic,male,East Kimberlystad TX US,387 Fischer Roads Suite 931,Austin,TX,Travis,43386,78702,0.577391,-49.641246,47818.38,3334.81,49623,(701)488-5278x54480,matthew18@example.net,0,330899078,330102
1ae1ef09-a93b-4b64-9c55-cdb0397e1a07,1953-08-29,,704-78-0738,S21212473,X76664332,Ms.,Melanie,Zachary,Glenn,,,D,white,nonhispanic,female,Cunninghamshire MA US,05007 Davis Lakes Apt. 128,Boston,MA,Suffolk,51699,02215,-79.355706,62.822868,42747.73,66698.83,16987,8953658395,robert63@example.net,0,330488473,330102
