Id,BirthDate,DeathDate,SSN,Drivers,Passport,Prefix,First,Middle,Last,Suffix,Maiden,Marital,Race,Ethnicity,Gender,BirthPlace,Address,City,State,County,FIPS County Code,Zip,Lat,Lon,Healthcare_Expenses,Healthcare_Coverage,Income,phone,email,is_high_risk,mrn,source_facility_id
759216d7-7849-42a3-a435-c176b8f16f4c,1963-10-10,,884-52-5331,S22387737,X64358503,Mr.,Luis,Tiffany,Austin,,,D,asian,hispanic,male,New Roger MA US,056 Garza Ports,Boston,MA,Suffolk,31463,02118,17.892854,-114.664891,72123.85,16818.62,32214,(725)777-1287,ggardner@example.org,1,330408797,330101
606aa585-2d2f-450d-bb62-52da3cd44edf,1972-12-11,,560-16-3951,S96337942,X49052460,Ms.,Brittany,Brian,Ross,,,M,black,nonhispanic,female,Lake Jamesberg TX US,02106 Lisa Trace Apt. 392,Austin,TX,Travis,04393,78702,42.968713,38.187142,18851.72,18698.6,94680,7296942767,jenniferknight@example.net,0,030430588,030301
ac3723fa-7a2a-4627-bf89-8ae4f3933447,1975-09-30,,897-07-7565,S30007871,,Ms.,Brandi,David,Warren,,,W,white,nonhispanic,female,Daniellemouth TX US,50181 Jensen Haven Suite 732,Austin,TX,Travis,38075,78702,51.369149,-152.567364,13672.1,26084.73,41443,591-762-7471x2334,oreynolds@example.net,0,030445071,030301
b76987df-7093-4b2d-b0e0-75f854bfe2e4,2023-05-13,,859-27-9882,,,,Ashley,,Cuevas,,,D,white,nonhispanic,female,Alanmouth MA US,3209 White Burgs Suite 253,Boston,MA,Suffolk,45753,02215,-18.566157,-25.659953,77755.12,1700.86,43103,+1-526-676-2506x35565,andrew99@example.com,0,330931370,330101
e36142bb-d4b1-4073-a6f1-6969797b054d,1965-10-09,,148-62-8035,S90759943,,Mr.,Robert,Ricky,King,,,,black,nonhispanic,male,Port Douglas TX US,53163 Cathy Squares Apt. 361,Austin,TX,Travis,28396,78702,-60.538733,-85.42383,6250.81,28622.08,40980,781-678-8332,lhill@example.net,0,140180064,140401
33aba6b6-7ee2-4896-9bcc-a7bb51fc8ae0,1964-09-03,,573-73-1565,S36146528,,Ms.,Jaime,,Lamb,,Acosta,D,white,nonhispanic,female,West Kevinburgh MA US,562 Michele Village,Boston,MA,Suffolk,40695,02118,-29.981394,133.221693,49012.87,9753.66,48925,001-356-944-5474x1402,alexandersandra@example.net,0,050984445,050201
0f5daba7-10d1-4aed-9cae-e76327bb349f,1927-05-10,,452-02-9807,S86579789,,Mr.,Jonathan,Carrie,Cooper,,,,other,hispanic,male,East Whitney CA US,7419 Cynthia Street Suite 474,Oakland,CA,Alameda,14726,94609,-86.106623,-133.191789,69094.82,16195.69,65007,3479498752,robert51@example.net,1,330902771,330101
f8aaece1-8d6f-4132-950d-130483f91033,1927-09-18,,271-68-5924,S87320474,X46456786,Mr.,Mitchell,,Leon,,,D,white,nonhispanic,male,Lake Stephaniestad AZ US,7233 Edward Creek,Phoenix,AZ,Maricopa,18634,85006,-19.536541,166.749094,79812.93,71048.63,59904,+1-221-994-1223,jonesaustin@example.com,1,030537725,030301
e61c224c-4fb4-4638-b914-8884453d3773,2000-05-20,,218-44-2096,S60571828,,Ms.,Colleen,,Rodriguez,,,,other,nonhispanic,female,West Cheryl MA US,241 Sullivan Villages,Boston,MA,Suffolk,53374,02118,-42.219425,140.908002,97462.12,11992.09,51978,+1-585-338-0610x38566,andrea58@example.com,0,030956012,030301
657a42bb-f5ad-41e1-b3bf-0ecfcd1084f9,1960-03-28,,326-76-5606,S87979202,X11746920,Ms.,Kathleen,Marcus,Cooper,,,S,white,nonhispanic,female,West Loriville IL US,9382 Timothy Square,Chicago,IL,Cook,21955,60612,-77.156102,161.628107,16611.47,9428.33,130035,(731)768-7374x32945,jmcfarland@example.com,0,030997504,030301
97fc7fb7-ed00-4ad1-a685-d98cc7713195,2000-04-05,,325-37-1176,S47730116,,Ms.,Amanda,Michael,Hess,,,,white,hispanic,female,Amyside AZ US,68823 Courtney Dam Apt. 075,Phoenix,AZ,Maricopa,20619,85006,-30.714842,178.522229,32584.57,3151.28,91780,432.809.9062x86803,iclayton@example.org,0,050358865,050201
0fbcc323-dc31-4d87-969d-ea2da98e2e20,1952-07-23,,463-23-2623,S97124146,X77249775,Ms.,Julie,Joshua,Gentry,,Ramirez,D,other,hispanic,female,New Nicholas AZ US,173 Lang Terrace Apt. 138,Phoenix,AZ,Maricopa,42944,85006,-73.025942,-174.237061,40695.85,85916.35,41725,621-835-5299x3697,williamstyler@example.org,0,140517174,140401
dc355713-85bb-4fd5-9378-0b8db2b65145,1941-11-15,,868-02-6699,S89302008,,Ms.,Brittany,Janet,Sanders,,,,asian,nonhispanic,female,Lake Willie TX US,37192 Diaz Glens,Austin,TX,Travis,44088,78702,83.060412,134.649784,71788.7,17087.31,80696,928.734.5427x8486,kathleenserrano@example.com,0,330432788,330101
87c03bec-6070-419e-85fb-ea5aa3182d38,1968-08-07,,179-73-7424,S61867566,X97540648,Mr.,Kurt,Penny,Frazier,,,S,other,nonhispanic,male,Port Stephanie MA US,75638 Kathy Shoal,Boston,MA,Suffolk,18768,02118,-31.727335,21.946618,42363.77,8476.57,69393,001-635-950-8770x5876,bartonkrystal@example.org,0,330274188,330102
11cc650e-ef16-4a08-883d-c95034384d65,1962-06-14,,465-02-8755,S31010961,X35584497,Mr.,Samuel,Angelica,Campbell,,,M,black,nonhispanic,male,Riostown MA US,0163 Barker Harbors,Boston,MA,Suffolk,48445,02118,79.368786,-71.34821,72665.82,84108.92,15526,532-389-0788,emilygreene@example.com,0,050577381,050201
6ffc697f-a738-4cb4-8cbd-7806f9e9c9e9,1972-11-24,,767-95-2954,S54256579,,Ms.,Michelle,Robert,Anderson,,Anderson,,white,nonhispanic,female,Port Michelleview TX US,24596 Pamela Pines Suite 487,Austin,TX,Travis,39340,78702,39.81212,72.247414,24035.77,5301.82,122642,+1-855-957-4304x02607,krystal21@example.org,0,330181144,330102
778c3ef7-9df9-48a4-9fcd-0ceb0d4162c2,2002-05-06,,732-86-6300,S31130944,X92480324,Ms.,Katherine,,Benson,,,M,white,hispanic,female,South Kimberly AZ US,1493 Alexandra Square,Phoenix,AZ,Maricopa,31060,85006,-2.593512,130.141448,29288.82,5187.06,88876,432-649-6526x325,katie21@example.net,0,110176373,110501
6414c7eb-b30f-4960-8d46-28f196962892,1925-12-18,,868-29-2621,S86559622,X55948942,Mr.,Michael,Gabriel,Griffin,,,,white,hispanic,male,Lake Lauren MA US,93279 Peterson Groves Apt. 050,Boston,MA,Suffolk,21109,02215,-19.321763,104.279069,42450.44,32333.05,40196,393.782.3783x7748,morabenjamin@example.org,0,050367642,050201
1de14133-fc15-442b-b919-c4eab89f7daf,1997-07-02,,054-98-5792,S85188408,,Mr.,Derrick,Christie,Santos,,,D,other,nonhispanic,male,North Jeffery AZ US,8457 Young Meadow Suite 929,Phoenix,AZ,Maricopa,27399,85006,5.373669,6.258458,15400.57,24108.62,59858,+1-649-809-3468x26164,bryan23@example.org,0,140824036,140401
29e00074-4bca-49da-990d-d51eb8a96ed8,1954-05-03,,851-24-3119,S10808078,X60340984,Ms.,Lisa,Kimberly,Edwards,,,M,white,hispanic,female,East Johntown MA US,478 Samantha Rest Suite 393,Boston,MA,Suffolk,32541,02215,44.016691,-40.791321,21291.38,9706.49,40920,873.422.3714x8792,felicia80@example.com,0,050862994,050201
9afccc30-9ed5-4807-b3b5-58fd7b6a2ff2,1949-08-25,,418-77-6325,S88621084,,Ms.,Joanna,Jason,Smith,,,S,white,nonhispanic,female,Suemouth MA US,1177 Kevin Lane Suite 889,Boston,MA,Suffolk,39473,02118,-80.13725,123.038002,126077.18,106970.42,36547,001-556-501-2109,hernandezmark@example.com,0,140623397,140401
857caa19-6db1-4de9-b238-a824ddefe968,1954-10-02,,074-47-1255,S38350585,,Ms.,Maria,Norma,Walker,,,W,asian,nonhispanic,female,Ramosshire TX US,910 Chase Ports Suite 530,Austin,TX,Travis,54698,78702,-32.781978,85.668439,224579.83,38458.77,31013,435.881.5513,aadams@example.com,0,330420086,330101
9a64fbff-d603-486c-89aa-61a8b22576e1,1967-01-14,,345-35-1029,S42866325,X80305057,Mr.,Chase,Misty,Gutierrez,,,S,white,nonhispanic,male,Brettchester MA US,4992 Robinson Fort,Boston,MA,Suffolk,36456,02118,-78.9235,62.829919,14973.81,16151.22,59082,(486)773-2630x114,claudia91@example.net,0,330682881,330101
02eeabb1-06dc-4109-bf6e-6d6800109290,1951-03-20,,074-41-0478,S38043492,X71318101,Ms.,Sarah,Bailey,Morales,,Miller,M,other,hispanic,female,East Tina TX US,35285 Alicia Unions,Austin,TX,Travis,30437,78702,-54.538109,-48.939505,54839.21,34854.73,52623,6682627741,cathyconley@example.net,0,330830827,330101
430ae049-2361-469d-9d34-17f03acfa58a,1924-12-09,,403-46-8990,S79964094,,Mr.,Connor,Amy,Oliver,,,M,white,nonhispanic,male,East Rebecca MA US,1282 Jessica Island,Boston,MA,Suffolk,40603,02118,-87.787828,52.39068,48031.31,2350.2,8548,686.792.6999,sanchezdonna@example.net,1,140768706,140401
1fa27058-5dac-4fc3-8161-852dc2784dbd,1983-05-09,,603-90-2169,S28508776,,Mr.,Curtis,,Hughes,,,M,black,nonhispanic,male,North Roberttown TX US,895 Nicole Drive Apt. 625,Austin,TX,Travis,02312,78702,0.597691,-172.70102,64293.32,7751.34,62216,(991)200-1047,donna92@example.org,0,110701759,110501
46957e56-2d44-4b6f-b770-6b14483828c6,1993-06-07,,673-59-2706,S34105336,X89076131,Mr.,Andre,,Davis,,,S,white,nonhispanic,male,Stonebury IL US,57575 Teresa Circles,Chicago,IL,Cook,30266,60612,49.466988,-165.709177,59908.57,6175.62,44841,+1-598-268-1126x1524,thomas23@example.com,0,110517688,110501
6ad839eb-38bf-4b4d-a1a9-4874eba65baa,1971-01-21,,683-51-1954,S41162270,X96598028,Ms.,Heather,Andrew,Gonzalez,,,D,other,nonhispanic,female,Tammybury TX US,82742 Martinez Common,Austin,TX,Travis,10015,78702,-46.730432,-52.89579,18043.67,9939.69,77298,944.825.6735x60544,matthew81@example.net,0,330454012,330102
13eace32-3a88-4878-9644-aa899fee1c1b,1944-01-19,,825-91-5730,S56070956,X25202647,Mr.,Jose,Sarah,Oliver,,,S,white,nonhispanic,male,Port Gailfort MA US,9288 Ryan Field,Boston,MA,Suffolk,20530,02215,-18.312306,-94.989116,40726.0,151459.67,33433,478.806.9293x86774,nichole50@example.com,1,140693553,140401
81d2a4b4-65b2-4bfa-8c68-2b28e97c17ba,1960-03-24,,020-45-0559,S86895501,X84089630,Ms.,Tara,,Haynes,,,M,white,nonhispanic,female,Clarkside TX US,49712 Gill Heights,Austin,TX,Travis,20349,78702,29.566895,-149.128552,87975.23,25005.42,32354,275-662-3220x593,colejennifer@example.org,0,050372130,050201
e34a02b7-3182-48b6-b92c-0ccfe282ccf1,1959-01-09,,670-57-0508,S74459698,,Ms.,Jessica,Donald,Duffy,,,S,white,nonhispanic,female,West Jenniferhaven GA US,28169 Sarah Shores,Savannah,GA,Chatham,06879,31404,-18.072785,-150.504987,26587.72,32912.77,138272,2009085189,boydjames@example.org,0,140934928,140401
52964d1d-fcda-4b75-a377-9633e7700a8b,1962-07-13,,304-18-2963,S40144106,X22139934,Ms.,Emily,,Pittman,,,M,black,hispanic,female,Thomasstad IL US,4844 Mccoy Alley,Chicago,IL,Cook,23723,60612,-15.883867,54.117095,72358.72,2037.92,30544,(849)777-3998x2234,dbrooks@example.com,0,030743924,030301
3fccc26b-7a8b-48ae-8d4c-58a6a14d0fbc,1969-08-07,,528-30-0008,S74446863,,Ms.,Sarah,Joshua,Smith,,Malone,,white,nonhispanic,female,Lake William CA US,0794 Olsen Club,Oakland,CA,Alameda,09849,94609,-16.336979,51.28619,50512.1,41447.79,31031,436.346.7299x54008,csmith@example.com,0,330999936,330101
670a7f57-c282-42fb-acab-a941b636f20f,1991-09-27,,143-80-4460,S59048549,,Ms.,Regina,Lisa,Rose,,Klein,,white,nonhispanic,female,Sheritown IL US,0154 Wood Rapid Apt. 065,Chicago,IL,Cook,20155,60612,-5.083928,-126.120447,19045.58,32542.11,48586,001-579-471-4698x679,zanderson@example.org,0,030597936,030301
6df5233a-063d-46d4-9931-7fe0f1a98e19,1965-02-16,,807-82-2767,S38540349,X32272254,Ms.,Nancy,,Johnson,,,S,white,hispanic,female,North Marisatown TX US,2384 Curtis Lane Suite 532,Austin,TX,Travis,12349,78702,51.481729,13.789654,44325.95,1153.43,21008,001-208-940-2957x635,jessica00@example.net,0,140360128,140401
675d6a3e-4071-41bd-a116-b9e2552ea4f2,1972-12-13,,172-87-7451,S16947426,,Ms.,Catherine,Amy,Wilson,,,,white,nonhispanic,female,North Dawn TX US,6049 Chelsea Garden,Austin,TX,Travis,34982,78702,-32.895947,67.12539,21981.55,3782.47,70052,001-832-916-0318x440,uparker@example.net,0,050419159,050201
93f75db8-23d6-43e3-83eb-5c196368c5da,1962-04-09,,601-89-5661,S38178288,X91421443,Mr.,Mark,,Payne,,,M,black,nonhispanic,male,Robertchester TX US,36675 Holland Prairie Apt. 924,Austin,TX,Travis,11456,78702,-74.717932,142.353531,17924.69,46836.35,112465,(876)214-7230x80883,wesley19@example.org,1,050660677,050201
7b86d49e-e190-427b-8b4e-46ebc701bf27,1962-12-25,,765-68-3906,S71771807,X18193083,Ms.,Cynthia,Ryan,King,,Barnett,W,white,nonhispanic,female,North Allenshire AZ US,301 Alexander Valleys Suite 810,Phoenix,AZ,Maricopa,22920,85006,13.461191,114.954018,21404.98,9649.74,42987,+1-658-263-9363x85174,nmcdaniel@example.net,0,330242686,330102
bee1a0d9-f96f-481f-8c90-db790acffc0d,1947-09-08,,352-95-0387,S67250274,,Ms.,Maria,Rebecca,Mcdonald,,,S,other,nonhispanic,female,Port Kylemouth TX US,56015 Davis Road,Austin,TX,Travis,45110,78702,41.132283,0.029645,61353.58,24095.96,73093,+1-377-378-9949x13835,allenkim@example.com,0,140389486,140401
acd91d05-0451-4de2-8376-abafa31416f2,1951-02-07,,717-45-5933,S65039192,,Mr.,Isaiah,David,Obrien,,,D,white,nonhispanic,male,Cooperchester MA US,6857 Jonathon Meadow Suite 460,Boston,MA,Suffolk,50516,02118,-62.502845,-109.543787,68858.75,25918.92,45293,8158260282,nicholasaustin@example.net,0,330401380,330101
26f0b3df-e54f-4c74-90fc-d37a24b48d6c,1997-02-24,,674-97-8018,S37326243,,Ms.,Catherine,Kyle,Young,,,W,black,nonhispanic,female,Janetton GA US,1408 Sims Well Suite 802,Savannah,GA,Chatham,52640,31404,66.999185,-99.738284,16420.61,11070.25,97914,945.725.0387x10321,lcollier@example.org,0,330669630,330102
cbdcf83d-e65f-40ee-aea5-1ccc8a0f4665,1959-07-18,,423-91-9648,S12496098,,Mr.,Edward,Robert,Chase,,,S,black,nonhispanic,male,South Jesseville TX US,10724 Patricia Greens Suite 332,Austin,TX,Travis,14623,78702,83.164525,-83.45628,53126.88,6207.11,25778,001-424-817-5613,smithcraig@example.org,0,030755071,030301
62c99fd6-acc7-4f35-b7cf-2b6276ca3d3b,1986-10-06,,372-71-5848,S18257156,,Ms.,Michelle,John,Holloway,,,M,black,nonhispanic,female,Jeremiahberg AZ US,813 Johnson Trace Suite 056,Phoenix,AZ,Maricopa,09254,85006,14.097293,98.714935,52273.08,19890.47,60888,001-834-849-9366x09603,moodyalbert@example.com,0,030680298,030301
2ae31a9a-85ef-4c9a-9c21-6c6fdd41c06f,1944-08-23,,034-19-5058,S53539979,,Ms.,Lisa,,Brown,,Richardson,S,other,hispanic,female,Kristinville MA US,51723 Brian River Apt. 827,Boston,MA,Suffolk,47596,02118,49.253929,-59.638924,14334.5,5077.56,151385,(903)828-4561,tim35@example.com,1,330489919,330101
589ac77d-3019-4512-8ba9-442acf2c750b,1976-04-01,,794-51-2964,S50452368,,Mr.,Kevin,Kathy,Bush,,,W,black,nonhispanic,male,West Austin GA US,485 Maddox Causeway Apt. 510,Savannah,GA,Chatham,06307,31404,-12.950314,86.850681,182076.95,50740.49,95557,237.451.9974x4607,dgonzalez@example.com,0,330312718,330101
aa546def-9211-4202-9c88-93f257958e00,1962-06-11,,132-78-8577,S40706000,,Ms.,Melissa,John,Wilson,,,,black,nonhispanic,female,Watsontown TX US,62799 Russo Lakes,Austin,TX,Travis,24056,78702,36.77248,-89.893376,39500.85,21614.49,44842,(689)897-3010x1924,norrisrodney@example.org,0,330676022,330101
606b9177-a077-4d4e-8e9a-5bb389921c8d,2002-03-11,,537-89-2493,S17270755,X49036838,Ms.,Vicki,Lisa,Hancock,,,M,black,nonhispanic,female,North Zacharyburgh GA US,2124 Estes Fort Apt. 518,Savannah,GA,Chatham,21790,31404,57.318281,165.866617,88664.77,7652.26,123642,+1-905-406-4603,nwilliams@example.net,0,050829309,050201
9782ed87-222e-4ec1-96d6-d08705e60eee,1986-08-23,,761-89-0045,S74025322,,Ms.,Laura,Marissa,Jackson,,Smith,D,white,nonhispanic,female,Port Douglas AZ US,84332 Anna Shoals,Phoenix,AZ,Maricopa,19448,85006,22.947562,98.386567,58937.71,8148.31,16537,(292)359-5644x14242,logan61@example.net,0,330655167,330102
4b88ba83-5b0f-4f56-9242-ac862d564811,1983-11-10,,373-80-8909,S37753992,,Mr.,Adam,Kevin,Wiggins,,,,white,nonhispanic,male,North Roberthaven CA US,9971 Trujillo Corners Suite 520,Oakland,CA,Alameda,35386,94609,-1.810073,-47.987236,16084.07,16145.08,16415,001-277-584-8047,carolyn71@example.net,0,330321183,330102
8e03e4b0-81c2-47e6-b610-8c349abc7a07,1967-02-05,,892-09-0541,S37209804,,Ms.,Sarah,,Rivera,,Jacobson,S,white,nonhispanic,female,Estesmouth TX US,2379 Johnson Street Suite 904,Austin,TX,Travis,08290,78702,19.716731,-153.120414,49012.14,11980.85,45274,001-886-256-0132x835,stevensvictoria@example.net,0,050955099,050201
b4ddd08f-8112-4e7b-8b24-8837c767b4c0,1991-10-31,,356-27-9837,S99140203,,Mr.,Michael,David,Reyes,,,,white,nonhispanic,male,Hallstad MA US,100 Jones Stream,Boston,MA,Suffolk,41210,02215,24.817546,-78.04045,8432.07,15798.08,56000,+1-313-248-8043x337,kristen80@example.org,0,030552794,030301
35d5f178-4f77-4ab1-84d0-1cee3ea8c5bf,1946-02-05,,196-64-9603,S26153453,,Ms.,Michelle,,Gonzalez,,Thomas,D,black,nonhispanic,female,Markville CA US,855 Serrano Freeway Apt. 964,Oakland,CA,Alameda,09389,94609,67.503004,19.835135,120877.89,34986.26,49187,(308)586-4775,christygriffin@example.net,0,140207298,140401
2bf8c338-88db-49e8-ba0e-6149f3fd245f,1988-09-06,,063-16-3088,S55125087,X36593229,Ms.,Melody,Ian,Mclaughlin,,,M,black,hispanic,female,Tylerburgh MA US,189 Phillip Crescent Suite 862,Boston,MA,Suffolk,12032,02118,19.176858,-34.563317,39718.19,23608.13,28548,667-833-7360,cindy95@example.com,0,330894432,330101
c85f1fc3-37a4-4423-b2a6-60d56a54d37f,2014-12-06,,228-73-4536,,X67503142,,Russell,Christopher,Martinez,,,W,white,nonhispanic,male,East Michaeltown TX US,620 Cannon Spring Suite 922,Austin,TX,Travis,53289,78702,28.092676,-29.306608,18140.2,38897.13,33224,001-781-868-5227,walkermaurice@example.net,0,330581720,330101
26b3583e-f01c-461e-bef7-22136a5dc1af,1964-07-01,,295-19-4918,S46048709,,Ms.,Michelle,,Hernandez,,,,asian,nonhispanic,female,New Jeromeburgh MA US,379 Spears Locks Apt. 206,Boston,MA,Suffolk,15738,02215,-33.932392,33.186315,127986.93,51948.8,77814,221-873-4212,jacksontimothy@example.net,0,030348571,030301
674a7f53-4195-437a-855a-536c0a4d7242,2009-07-28,,577-30-3872,S69000731,X92081267,,Donald,Mitchell,Lyons,,,M,black,nonhispanic,male,Cobbbury MA US,413 Webster Club Apt. 604,Boston,MA,Suffolk,47872,02118,42.387576,-86.070521,33802.4,16005.21,48162,2393689812,kimberlyrodriguez@example.net,0,330276929,330102
fa309ec5-f69d-4e25-9582-12bce577b39e,1972-11-07,,175-58-9442,S46396588,X64316879,Ms.,Susan,Michelle,Johnston,,Pruitt,M,white,nonhispanic,female,Christinetown MA US,73253 Brian Brooks Suite 329,Boston,MA,Suffolk,01981,02215,70.932362,-58.547365,5990.45,25251.92,52565,+1-460-635-7798x48084,smithlisa@example.com,0,330284496,330101
e877b8a8-064f-4623-8212-4ecaaad6fe8e,1940-03-16,,750-23-8362,S64719401,,Mr.,Victor,Gregory,Wright,,,D,white,nonhispanic,male,Lake James MA US,234 Victoria Hollow,Boston,MA,Suffolk,10749,02215,33.638635,-29.679628,9894.59,41753.92,75748,(415)405-0776,karenmcintosh@example.org,0,330927324,330101
ce971781-9f27-4836-b51e-a02ea7b5d0d7,2000-04-25,,766-74-1229,S44900018,,Ms.,Jessica,,Elliott,,,M,white,nonhispanic,female,New Michael IL US,17498 Natalie Lakes,Chicago,IL,Cook,47820,60612,4.154388,-86.32085,11918.5,8286.04,89247,+1-660-481-4718,oscargarcia@example.net,0,330226360,330102
6fe736dd-8222-4adb-8de8-8caddbf2c305,1981-06-02,,540-71-0744,S54650722,,Mr.,David,,Martinez,,,S,other,nonhispanic,male,North Ruthfort GA US,674 Rhonda Camp,Savannah,GA,Chatham,52444,31404,79.990241,-145.967864,16255.04,39114.66,56686,339.771.5815x281,stewartaaron@example.org,0,330834562,330102
48a9c7fd-6350-483a-b4d4-9c21ca9e3460,1952-06-10,,423-44-9615,S69495121,,Mr.,Steven,,Ross,,,S,white,nonhispanic,male,West Christinemouth MA US,5443 Michael Square,Boston,MA,Suffolk,12791,02118,81.66622,-74.624383,41234.8,9718.06,13735,769.671.6885,jonathan63@example.org,0,330537772,330101
ae288f36-9c0b-4da0-be24-4788aec24e4b,1983-06-20,,333-32-0462,S76279823,X50684852,Mr.,Charles,Heather,Chavez,,,,white,nonhispanic,male,East Maureenport IL US,997 Patton Centers,Chicago,IL,Cook,30217,60612,-64.097683,-146.061755,103860.25,62583.24,67184 mg,(351)909-6801x916,michael94@example.com,0,330661483,330101
0534fa5e-8ebc-49ad-a777-8b4bee54860e,1979-05-02,,460-82-4684,S49240831,,Ms.,Julia,Kathryn,Nichols,,,S,black,nonhispanic,female,South John MA US,1756 Campos Viaduct,Boston,MA,Suffolk,30870,02215,-49.299847,-33.825545,27144.03,67286.58,57170,001-341-482-9200,michaeljohnston@example.org,0,330506938,330101
29f5f783-a8b5-4800-b438-b0142314b8aa,1962-06-28,,764-95-9210,S71974766,X43464118,Mr.,Joshua,,Yoder,,,W,white,nonhispanic,male,Lake Amandamouth IL US,71669 Carter Run,Chicago,IL,Cook,20190,60612,79.532657,41.101574,241848.85,13875.38,47160,720-327-9978,gracegomez@example.net,0,330746737,330102
3b08cf6d-55ac-4376-9358-5f2855ad8f5d,1926-12-13,,534-61-6573,S78707016,,Mr.,Bradley,Keith,Wagner,,,M,white,hispanic,male,Arthurmouth TX US,7346 Linda Lights Suite 073,Austin,TX,Travis,33600,78702,64.785867,-126.338396,119625.08,18313.04,152413,(396)281-9037,fmeyers@example.org,0,330422755,330102
e9afc07c-5763-4003-95a1-50369609b151,2003-11-18,,261-30-7795,S47851862,X35648664,Ms.,Heidi,Austin,Mcclure,,,M,white,nonhispanic,female,Port Paulhaven TX US,80157 Jasmine Neck,Austin,TX,Travis,42165,78702,63.40281,-100.7984,88607.07,15254.32,49660,8833020244,tommyaustin@example.com,0,330503654,330102
03285c54-21cd-440f-a653-4c846d987d25,1958-05-26,,082-43-5940,S48867927,X17109798,Mr.,Stephen,Ryan,Henson,,,S,white,nonhispanic,male,Annfurt MA US,38184 Jeremy Plains,Boston,MA,Suffolk,51591,02215,-37.616957,-125.680705,98553.41,35770.48,66966,844.977.7050x340,joseph46@example.com,0,050311974,050201
